"2015-04-23 14:36:57",0,0,0,89,220,17,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,14,16,5,0
"2015-04-23 14:36:57",0,0,0,63,177,23,11,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,7,3,5,0
"2015-04-23 14:36:57",1,3,1,99,193,11,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,10,21,5,0
"2015-04-23 14:36:57",1,3,0,69,183,6,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,10,5,0
"2015-04-23 14:36:58",0,0,0,75,185,14,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,19,5,0
"2015-04-23 14:36:58",0,0,0,50,163,6,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,15,27,5,0
"2015-04-23 14:36:58",1,3,1,76,220,21,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,18,42,5,0
"2015-04-23 14:36:58",1,3,1,64,221,18,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,23,32,5,0
"2015-04-23 14:36:58",1,3,0,91,179,12,0,44,56,4.99,648.45,3.29,641.97,0,1,1,0,0,3,14,26,14,8,5,1,0,1,0,0,0,0,1,0,0,1,0,0,7921,167,36,0,11,31,5,0
"2015-04-23 14:36:58",0,0,0,68,194,33,9,77,23,4.77,649.63,3.51,639.24,4,2,0,3,4,17,50,40,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7292,138,45,0,21,44,5,0
"2015-04-23 14:36:59",0,0,0,77,196,44,20,96,4,3.83,641.95,2.71,643.91,2,0,1,0,4,12,49,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7555,131,43,0,21,45,5,0
"2015-04-23 14:36:59",0,0,0,89,168,24,8,74,26,6.65,3.09,4.24,639.20,0,0,0,0,2,5,16,16,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8690,125,74,0,13,66,5,0
"2015-04-23 14:36:59",0,0,0,89,195,17,3,51,49,4.85,653.59,3.23,640.19,0,0,0,2,8,26,39,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8398,133,38,0,12,31,5,0
"2015-04-23 14:36:59",0,0,0,89,217,39,22,6,94,5.72,651.33,4.27,641.36,1,0,1,0,5,22,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7513,133,35,0,28,46,5,0
"2015-04-23 14:36:59",0,0,0,91,205,47,22,32,68,5.08,653.97,4.58,643.03,0,0,0,1,7,49,44,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7865,133,39,0,41,49,5,0
"2015-04-23 14:36:59",0,0,0,76,219,44,24,4,96,5.40,643.78,4.51,636.37,0,0,0,1,4,8,23,15,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7197,130,53,0,35,55,5,0
"2015-04-23 14:36:59",0,0,0,84,187,58,33,52,48,4.87,1.22,5.68,640.46,2,1,0,2,5,10,23,11,5,2,3,0,0,0,0,0,0,0,0,0,0,2,0,1,6600,139,26,0,23,30,5,0
